"FIPS","YEAR","LINECODE","LINETITLE","AREANAME","VALUE"
"13015",1983,"0020","Population (persons)","Bartow, Georgia [13015]",43366.00
"13015",1984,"0020","Population (persons)","Bartow, Georgia [13015]",44418.00
"13015",1985,"0020","Population (persons)","Bartow, Georgia [13015]",45973.00
"13015",1986,"0020","Population (persons)","Bartow, Georgia [13015]",48223.00
"13015",1987,"0020","Population (persons)","Bartow, Georgia [13015]",50623.00
"13015",1988,"0020","Population (persons)","Bartow, Georgia [13015]",52535.00
"13015",1989,"0020","Population (persons)","Bartow, Georgia [13015]",54413.00
"13015",1990,"0020","Population (persons)","Bartow, Georgia [13015]",56360.00
"13015",1991,"0020","Population (persons)","Bartow, Georgia [13015]",57961.00
"13015",1992,"0020","Population (persons)","Bartow, Georgia [13015]",59241.00
"13015",1993,"0020","Population (persons)","Bartow, Georgia [13015]",59723.00
"13015",1994,"0020","Population (persons)","Bartow, Georgia [13015]",61261.00
"13015",1995,"0020","Population (persons)","Bartow, Georgia [13015]",63334.00
"13015",1996,"0020","Population (persons)","Bartow, Georgia [13015]",65869.00
"13017",1976,"0020","Population (persons)","Ben Hill, Georgia [13017]",14475.00
"13017",1977,"0020","Population (persons)","Ben Hill, Georgia [13017]",14875.00
"13017",1978,"0020","Population (persons)","Ben Hill, Georgia [13017]",15191.00
"13017",1979,"0020","Population (persons)","Ben Hill, Georgia [13017]",15497.00
"13017",1980,"0020","Population (persons)","Ben Hill, Georgia [13017]",16057.00
"13017",1981,"0020","Population (persons)","Ben Hill, Georgia [13017]",16254.00
"13017",1982,"0020","Population (persons)","Ben Hill, Georgia [13017]",16361.00
"13017",1983,"0020","Population (persons)","Ben Hill, Georgia [13017]",16383.00
"13017",1984,"0020","Population (persons)","Ben Hill, Georgia [13017]",16519.00
"13017",1985,"0020","Population (persons)","Ben Hill, Georgia [13017]",16784.00
"13017",1986,"0020","Population (persons)","Ben Hill, Georgia [13017]",16712.00
"13017",1987,"0020","Population (persons)","Ben Hill, Georgia [13017]",16690.00
"13017",1988,"0020","Population (persons)","Ben Hill, Georgia [13017]",16663.00
"13017",1989,"0020","Population (persons)","Ben Hill, Georgia [13017]",16482.00
"13019",1969,"0020","Population (persons)","Berrien, Georgia [13019]",11423.00
"13019",1970,"0020","Population (persons)","Berrien, Georgia [13019]",11610.00
"13019",1971,"0020","Population (persons)","Berrien, Georgia [13019]",11893.00
"13019",1972,"0020","Population (persons)","Berrien, Georgia [13019]",12339.00
"13019",1973,"0020","Population (persons)","Berrien, Georgia [13019]",12428.00
"13019",1974,"0020","Population (persons)","Berrien, Georgia [13019]",12686.00
"13019",1975,"0020","Population (persons)","Berrien, Georgia [13019]",12662.00
"13019",1976,"0020","Population (persons)","Berrien, Georgia [13019]",12994.00
"13019",1977,"0020","Population (persons)","Berrien, Georgia [13019]",13317.00
"13019",1978,"0020","Population (persons)","Berrien, Georgia [13019]",13591.00
"13019",1979,"0020","Population (persons)","Berrien, Georgia [13019]",13633.00
"13019",1980,"0020","Population (persons)","Berrien, Georgia [13019]",13568.00
"13019",1981,"0020","Population (persons)","Berrien, Georgia [13019]",13713.00
"13019",1982,"0020","Population (persons)","Berrien, Georgia [13019]",13798.00
"13019",1997,"0020","Population (persons)","Berrien, Georgia [13019]",15587.00
"13019",1998,"0020","Population (persons)","Berrien, Georgia [13019]",15914.00
"13019",1999,"0020","Population (persons)","Berrien, Georgia [13019]",16086.00
"13019",2000,"0020","Population (persons)","Berrien, Georgia [13019]",16278.00
"13019",2001,"0020","Population (persons)","Berrien, Georgia [13019]",16213.00
"13019",2002,"0020","Population (persons)","Berrien, Georgia [13019]",16382.00
"13019",2003,"0020","Population (persons)","Berrien, Georgia [13019]",16532.00
"13021",1969,"0020","Population (persons)","Bibb, Georgia [13021]",143204.00
"13021",1970,"0020","Population (persons)","Bibb, Georgia [13021]",143544.00
"13021",1971,"0020","Population (persons)","Bibb, Georgia [13021]",145840.00
"13021",1972,"0020","Population (persons)","Bibb, Georgia [13021]",147245.00
"13021",1973,"0020","Population (persons)","Bibb, Georgia [13021]",147592.00
"13021",1974,"0020","Population (persons)","Bibb, Georgia [13021]",147516.00
"13021",1975,"0020","Population (persons)","Bibb, Georgia [13021]",149113.00
"13021",1990,"0020","Population (persons)","Bibb, Georgia [13021]",150268.00
"13021",1991,"0020","Population (persons)","Bibb, Georgia [13021]",151442.00
"13021",1992,"0020","Population (persons)","Bibb, Georgia [13021]",151866.00
"13021",1993,"0020","Population (persons)","Bibb, Georgia [13021]",153382.00
"13021",1994,"0020","Population (persons)","Bibb, Georgia [13021]",153998.00
"13021",1995,"0020","Population (persons)","Bibb, Georgia [13021]",153911.00
"13021",1996,"0020","Population (persons)","Bibb, Georgia [13021]",154551.00
"13021",1997,"0020","Population (persons)","Bibb, Georgia [13021]",155489.00
"13021",1998,"0020","Population (persons)","Bibb, Georgia [13021]",155077.00
"13021",1999,"0020","Population (persons)","Bibb, Georgia [13021]",154254.00
"13021",2000,"0020","Population (persons)","Bibb, Georgia [13021]",153826.00
"13021",2001,"0020","Population (persons)","Bibb, Georgia [13021]",153859.00
"13021",2002,"0020","Population (persons)","Bibb, Georgia [13021]",154490.00
"13021",2003,"0020","Population (persons)","Bibb, Georgia [13021]",154621.00
"13023",1983,"0020","Population (persons)","Bleckley, Georgia [13023]",10725.00
"13023",1984,"0020","Population (persons)","Bleckley, Georgia [13023]",10684.00
"13023",1985,"0020","Population (persons)","Bleckley, Georgia [13023]",10613.00
"13023",1986,"0020","Population (persons)","Bleckley, Georgia [13023]",10424.00
"13023",1987,"0020","Population (persons)","Bleckley, Georgia [13023]",10406.00
"13023",1988,"0020","Population (persons)","Bleckley, Georgia [13023]",10337.00
"13023",1989,"0020","Population (persons)","Bleckley, Georgia [13023]",10342.00
"13023",1990,"0020","Population (persons)","Bleckley, Georgia [13023]",10463.00
"13023",1991,"0020","Population (persons)","Bleckley, Georgia [13023]",10575.00
"13023",1992,"0020","Population (persons)","Bleckley, Georgia [13023]",10639.00
"13023",1993,"0020","Population (persons)","Bleckley, Georgia [13023]",10736.00
"13023",1994,"0020","Population (persons)","Bleckley, Georgia [13023]",10846.00
"13023",1995,"0020","Population (persons)","Bleckley, Georgia [13023]",11090.00
"13023",1996,"0020","Population (persons)","Bleckley, Georgia [13023]",11061.00
"13025",1976,"0020","Population (persons)","Brantley, Georgia [13025]",7196.00
"13025",1977,"0020","Population (persons)","Brantley, Georgia [13025]",7227.00
"13025",1978,"0020","Population (persons)","Brantley, Georgia [13025]",7341.00
"13025",1979,"0020","Population (persons)","Brantley, Georgia [13025]",7749.00
"13025",1980,"0020","Population (persons)","Brantley, Georgia [13025]",8750.00
"13025",1981,"0020","Population (persons)","Brantley, Georgia [13025]",8933.00
"13025",1982,"0020","Population (persons)","Brantley, Georgia [13025]",9191.00
"13025",1983,"0020","Population (persons)","Brantley, Georgia [13025]",9222.00
"13025",1984,"0020","Population (persons)","Brantley, Georgia [13025]",9497.00
"13025",1985,"0020","Population (persons)","Brantley, Georgia [13025]",9705.00
"13025",1986,"0020","Population (persons)","Brantley, Georgia [13025]",10158.00
"13025",1987,"0020","Population (persons)","Brantley, Georgia [13025]",10399.00
"13025",1988,"0020","Population (persons)","Brantley, Georgia [13025]",10587.00
"13025",1989,"0020","Population (persons)","Brantley, Georgia [13025]",10873.00
"13025",1990,"0020","Population (persons)","Brantley, Georgia [13025]",11120.00
"13025",1991,"0020","Population (persons)","Brantley, Georgia [13025]",11269.00
"13025",1992,"0020","Population (persons)","Brantley, Georgia [13025]",11624.00
"13025",1993,"0020","Population (persons)","Brantley, Georgia [13025]",11974.00
"13025",1994,"0020","Population (persons)","Brantley, Georgia [13025]",12500.00
"13025",1995,"0020","Population (persons)","Brantley, Georgia [13025]",12830.00
"13025",1996,"0020","Population (persons)","Brantley, Georgia [13025]",13174.00
"13025",1997,"0020","Population (persons)","Brantley, Georgia [13025]",13591.00
"13025",1998,"0020","Population (persons)","Brantley, Georgia [13025]",13914.00
"13025",1999,"0020","Population (persons)","Brantley, Georgia [13025]",14369.00
"13025",2000,"0020","Population (persons)","Brantley, Georgia [13025]",14691.00
"13025",2001,"0020","Population (persons)","Brantley, Georgia [13025]",14928.00
"13025",2002,"0020","Population (persons)","Brantley, Georgia [13025]",15216.00
"13025",2003,"0020","Population (persons)","Brantley, Georgia [13025]",15430.00
"13027",1983,"0020","Population (persons)","Brooks, Georgia [13027]",15518.00
"13027",1984,"0020","Population (persons)","Brooks, Georgia [13027]",15489.00
"13027",1985,"0020","Population (persons)","Brooks, Georgia [13027]",15472.00
"13027",1986,"0020","Population (persons)","Brooks, Georgia [13027]",15448.00
"13027",1987,"0020","Population (persons)","Brooks, Georgia [13027]",15458.00
"13027",1988,"0020","Population (persons)","Brooks, Georgia [13027]",15523.00
"13027",1989,"0020","Population (persons)","Brooks, Georgia [13027]",15521.00
"13027",1990,"0020","Population (persons)","Brooks, Georgia [13027]",15383.00
"13027",1991,"0020","Population (persons)","Brooks, Georgia [13027]",15510.00
"13027",1992,"0020","Population (persons)","Brooks, Georgia [13027]",15489.00
"13027",1993,"0020","Population (persons)","Brooks, Georgia [13027]",15840.00
"13027",1994,"0020","Population (persons)","Brooks, Georgia [13027]",15732.00
"13027",1995,"0020","Population (persons)","Brooks, Georgia [13027]",15935.00
"13027",1996,"0020","Population (persons)","Brooks, Georgia [13027]",15918.00
"13029",1976,"0020","Population (persons)","Bryan, Georgia [13029]",8674.00
"13029",1977,"0020","Population (persons)","Bryan, Georgia [13029]",8750.00
"13029",1978,"0020","Population (persons)","Bryan, Georgia [13029]",9113.00
"13029",1979,"0020","Population (persons)","Bryan, Georgia [13029]",9749.00
"13029",1980,"0020","Population (persons)","Bryan, Georgia [13029]",10257.00
"13029",1981,"0020","Population (persons)","Bryan, Georgia [13029]",10569.00
"13029",1982,"0020","Population (persons)","Bryan, Georgia [13029]",10569.00
"13029",1983,"0020","Population (persons)","Bryan, Georgia [13029]",10979.00
"13029",1984,"0020","Population (persons)","Bryan, Georgia [13029]",11222.00
"13029",1985,"0020","Population (persons)","Bryan, Georgia [13029]",11650.00
"13029",1986,"0020","Population (persons)","Bryan, Georgia [13029]",12299.00
"13029",1987,"0020","Population (persons)","Bryan, Georgia [13029]",13227.00
"13029",1988,"0020","Population (persons)","Bryan, Georgia [13029]",14173.00
"13029",1989,"0020","Population (persons)","Bryan, Georgia [13029]",14786.00
"13031",1969,"0020","Population (persons)","Bulloch, Georgia [13031]",31207.00
"13031",1970,"0020","Population (persons)","Bulloch, Georgia [13031]",31704.00
"13031",1971,"0020","Population (persons)","Bulloch, Georgia [13031]",32099.00
"13031",1972,"0020","Population (persons)","Bulloch, Georgia [13031]",32454.00
"13031",1973,"0020","Population (persons)","Bulloch, Georgia [13031]",32784.00
"13031",1974,"0020","Population (persons)","Bulloch, Georgia [13031]",32780.00
"13031",1975,"0020","Population (persons)","Bulloch, Georgia [13031]",32718.00
"13031",1976,"0020","Population (persons)","Bulloch, Georgia [13031]",33362.00
"13031",1977,"0020","Population (persons)","Bulloch, Georgia [13031]",33939.00
"13031",1978,"0020","Population (persons)","Bulloch, Georgia [13031]",34349.00
"13031",1979,"0020","Population (persons)","Bulloch, Georgia [13031]",35388.00
"13031",1980,"0020","Population (persons)","Bulloch, Georgia [13031]",35984.00
"13031",1981,"0020","Population (persons)","Bulloch, Georgia [13031]",36717.00
"13031",1982,"0020","Population (persons)","Bulloch, Georgia [13031]",37277.00
"13031",1997,"0020","Population (persons)","Bulloch, Georgia [13031]",53147.00
"13031",1998,"0020","Population (persons)","Bulloch, Georgia [13031]",54354.00
"13031",1999,"0020","Population (persons)","Bulloch, Georgia [13031]",55183.00
"13031",2000,"0020","Population (persons)","Bulloch, Georgia [13031]",56159.00
"13031",2001,"0020","Population (persons)","Bulloch, Georgia [13031]",56668.00
"13031",2002,"0020","Population (persons)","Bulloch, Georgia [13031]",57133.00
"13031",2003,"0020","Population (persons)","Bulloch, Georgia [13031]",58998.00
"13033",1969,"0020","Population (persons)","Burke, Georgia [13033]",18489.00
"13033",1970,"0020","Population (persons)","Burke, Georgia [13033]",18253.00
"13033",1971,"0020","Population (persons)","Burke, Georgia [13033]",18349.00
"13033",1972,"0020","Population (persons)","Burke, Georgia [13033]",18179.00
"13033",1973,"0020","Population (persons)","Burke, Georgia [13033]",18539.00
"13033",1974,"0020","Population (persons)","Burke, Georgia [13033]",18310.00
"13033",1975,"0020","Population (persons)","Burke, Georgia [13033]",18662.00
"13033",1990,"0020","Population (persons)","Burke, Georgia [13033]",20514.00
"13033",1991,"0020","Population (persons)","Burke, Georgia [13033]",20465.00
"13033",1992,"0020","Population (persons)","Burke, Georgia [13033]",20717.00
"13033",1993,"0020","Population (persons)","Burke, Georgia [13033]",20976.00
"13033",1994,"0020","Population (persons)","Burke, Georgia [13033]",21023.00
"13033",1995,"0020","Population (persons)","Burke, Georgia [13033]",21083.00
"13033",1996,"0020","Population (persons)","Burke, Georgia [13033]",21158.00
"13033",1997,"0020","Population (persons)","Burke, Georgia [13033]",21641.00
"13033",1998,"0020","Population (persons)","Burke, Georgia [13033]",21867.00
"13033",1999,"0020","Population (persons)","Burke, Georgia [13033]",22156.00
"13033",2000,"0020","Population (persons)","Burke, Georgia [13033]",22299.00
"13033",2001,"0020","Population (persons)","Burke, Georgia [13033]",22692.00
"13033",2002,"0020","Population (persons)","Burke, Georgia [13033]",22768.00
"13033",2003,"0020","Population (persons)","Burke, Georgia [13033]",22931.00
"13035",1983,"0020","Population (persons)","Butts, Georgia [13035]",14412.00
"13035",1984,"0020","Population (persons)","Butts, Georgia [13035]",14410.00
"13035",1985,"0020","Population (persons)","Butts, Georgia [13035]",14550.00
"13035",1986,"0020","Population (persons)","Butts, Georgia [13035]",14710.00
"13035",1987,"0020","Population (persons)","Butts, Georgia [13035]",15275.00
"13035",1988,"0020","Population (persons)","Butts, Georgia [13035]",15334.00
"13035",1989,"0020","Population (persons)","Butts, Georgia [13035]",15241.00
"13035",1990,"0020","Population (persons)","Butts, Georgia [13035]",15421.00
"13035",1991,"0020","Population (persons)","Butts, Georgia [13035]",15600.00
"13035",1992,"0020","Population (persons)","Butts, Georgia [13035]",15763.00
"13035",1993,"0020","Population (persons)","Butts, Georgia [13035]",16041.00
"13035",1994,"0020","Population (persons)","Butts, Georgia [13035]",15867.00
"13035",1995,"0020","Population (persons)","Butts, Georgia [13035]",16312.00
