msa,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,year,id
12060,512191,,G,172,H,2316,H,10555,37,27,4,3,3,0,0,0,0,0,0,0,0,0,2010,10192
12060,512199,A,D,0,D,0,D,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,2010,10200
12060,5122//,,H,558,G,8428,G,33737,122,103,6,7,4,1,1,0,0,0,0,0,0,0,2010,10214
12060,51221/,,H,27,G,430,G,1474,17,16,1,0,0,0,0,0,0,0,0,0,0,0,2010,10219
12060,512210,,H,27,G,430,G,1474,17,16,1,0,0,0,0,0,0,0,0,0,0,0,2010,10227
12060,51222/,B,S,0,H,868,H,3697,15,13,0,0,2,0,0,0,0,0,0,0,0,0,2010,10234
12060,512220,B,S,0,H,868,H,3697,15,13,0,0,2,0,0,0,0,0,0,0,0,0,2010,10242
12060,51223/,C,D,0,D,0,D,0,19,14,2,2,0,0,1,0,0,0,0,0,0,0,2010,10250
12060,512230,C,D,0,D,0,D,0,19,14,2,2,0,0,1,0,0,0,0,0,0,0,2010,10258
12060,51224/,,G,215,S,0,H,12383,63,55,2,4,1,1,0,0,0,0,0,0,0,0,2010,10266
12060,512240,,G,215,S,0,H,12383,63,55,2,4,1,1,0,0,0,0,0,0,0,0,2010,10274
12060,51229/,B,D,0,D,0,D,0,8,5,1,1,1,0,0,0,0,0,0,0,0,0,2010,10281
12060,512290,B,D,0,D,0,D,0,8,5,1,1,1,0,0,0,0,0,0,0,0,0,2010,10289
12060,515///,,H,8101,H,190657,H,691658,179,61,27,26,27,20,13,3,1,1,1,0,0,0,2010,10301
12060,5151//,,G,3750,H,78888,G,308777,142,55,26,20,20,13,7,1,0,0,0,0,0,0,2010,10307
12060,51511/,,G,1979,G,37049,G,148465,105,40,21,16,15,11,2,0,0,0,0,0,0,0,2010,10312
12060,515111,,H,445,S,0,H,29802,24,12,4,2,4,1,1,0,0,0,0,0,0,0,2010,10324
12060,515112,,G,1534,G,29293,G,118663,81,28,17,14,11,10,1,0,0,0,0,0,0,0,2010,10327
12060,51512/,,G,1771,H,41839,H,160312,37,15,5,4,5,2,5,1,0,0,0,0,0,0,2010,10339
12060,515120,,G,1771,H,41839,H,160312,37,15,5,4,5,2,5,1,0,0,0,0,0,0,2010,10347
12060,5152//,H,D,0,D,0,D,0,37,6,1,6,7,7,6,2,1,1,1,0,0,0,2010,10351
12060,51521/,H,D,0,D,0,D,0,37,6,1,6,7,7,6,2,1,1,1,0,0,0,2010,10359
12060,515210,H,D,0,D,0,D,0,37,6,1,6,7,7,6,2,1,1,1,0,0,0,2010,10367
12060,517///,,H,38839,H,987172,H,3107437,1093,529,152,161,113,47,50,26,12,3,3,0,0,0,2010,10382
12060,5171//,,H,25743,H,645738,H,2063067,702,360,71,84,90,37,34,18,5,3,3,0,0,0,2010,10390
12060,51711/,,H,25743,H,645738,H,2063067,702,360,71,84,90,37,34,18,5,3,3,0,0,0,2010,10398
12060,517110,,H,25743,H,645738,H,2063067,702,360,71,84,90,37,34,18,5,3,3,0,0,0,2010,10406
12060,5172//,,H,9591,H,243274,H,732945,247,77,61,71,14,3,8,7,6,0,0,0,0,0,2010,10418
12060,51721/,,H,9591,H,243274,H,732945,247,77,61,71,14,3,8,7,6,0,0,0,0,0,2010,10426
12060,517210,,H,9591,H,243274,H,732945,247,77,61,71,14,3,8,7,6,0,0,0,0,0,2010,10433
12060,5174//,,G,1014,G,30740,G,105738,15,7,0,0,2,3,2,1,0,0,0,0,0,0,2010,10442
12060,51741/,,G,1014,G,30740,G,105738,15,7,0,0,2,3,2,1,0,0,0,0,0,0,2010,10450
12060,517410,,G,1014,G,30740,G,105738,15,7,0,0,2,3,2,1,0,0,0,0,0,0,2010,10458
12060,5179//,,H,2491,G,67420,H,205687,129,85,20,6,7,4,6,0,1,0,0,0,0,0,2010,10470
12060,51791/,,H,2491,G,67420,H,205687,129,85,20,6,7,4,6,0,1,0,0,0,0,0,2010,10478
12060,517911,,H,1142,H,20456,H,77571,64,43,11,4,2,2,1,0,1,0,0,0,0,0,2010,10486
12060,517919,,H,1349,G,46964,G,128116,65,42,9,2,5,2,5,0,0,0,0,0,0,0,2010,10493
12060,518///,,H,19564,G,329386,G,1390707,376,182,30,55,44,21,27,12,3,2,0,1,1,0,2010,10503
12060,5182//,,H,19564,G,329386,G,1390707,376,182,30,55,44,21,27,12,3,2,0,1,1,0,2010,10515
12060,51821/,,H,19564,G,329386,G,1390707,376,182,30,55,44,21,27,12,3,2,0,1,1,0,2010,10523
12060,518210,,H,19564,G,329386,G,1390707,376,182,30,55,44,21,27,12,3,2,0,1,1,0,2010,10531
12060,519///,H,D,0,D,0,D,0,162,101,22,18,13,5,1,1,0,1,0,1,0,0,2010,10534
12060,5191//,H,D,0,D,0,D,0,162,101,22,18,13,5,1,1,0,1,0,1,0,0,2010,10542
12060,51911/,,H,85,H,1501,H,6144,7,3,2,1,0,1,0,0,0,0,0,0,0,0,2010,10555
12060,519110,,H,85,H,1501,H,6144,7,3,2,1,0,1,0,0,0,0,0,0,0,0,2010,10563
12060,51912/,C,D,0,D,0,D,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,2010,10570
12060,519120,C,D,0,D,0,D,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,2010,10578
12060,51913/,H,D,0,D,0,D,0,126,84,18,11,9,2,1,0,0,1,0,1,0,0,2010,10581
12060,519130,H,D,0,D,0,D,0,126,84,18,11,9,2,1,0,0,1,0,1,0,0,2010,10588
12060,51919/,F,D,0,D,0,D,0,22,8,2,6,4,1,0,1,0,0,0,0,0,0,2010,10600
12060,519190,F,D,0,D,0,D,0,22,8,2,6,4,1,0,1,0,0,0,0,0,0,2010,10608
12060,52----,,H,106978,H,2411566,G,8263361,8618,5248,1566,948,521,164,112,35,16,8,7,1,0,0,2010,10616
12060,521///,G,D,0,D,0,D,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2010,10621
12060,5211//,G,D,0,D,0,D,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2010,10629
12060,52111/,G,D,0,D,0,D,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2010,10637
12060,521110,G,D,0,D,0,D,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2010,10645
12060,522///,,H,48772,H,858259,H,3039232,3626,1672,933,625,265,72,35,13,8,3,3,0,0,0,2010,10653
12060,5221//,,H,28653,H,545828,H,1784979,1883,459,655,510,196,41,12,2,7,1,1,0,0,0,2010,10661
12060,52211/,,H,25532,H,511076,H,1633932,1574,373,520,447,177,37,10,2,7,1,1,0,0,0,2010,10671
12060,522110,,H,25532,H,511076,H,1633932,1574,373,520,447,177,37,10,2,7,1,1,0,0,0,2010,10679
12060,52212/,,H,1382,H,15933,H,68498,162,27,90,38,7,0,0,0,0,0,0,0,0,0,2010,10687
12060,522120,,H,1382,H,15933,H,68498,162,27,90,38,7,0,0,0,0,0,0,0,0,0,2010,10695
12060,52213/,,G,1739,G,18819,G,82549,147,59,45,25,12,4,2,0,0,0,0,0,0,0,2010,10699
12060,522130,,G,1739,G,18819,G,82549,147,59,45,25,12,4,2,0,0,0,0,0,0,0,2010,10707
12060,5222//,,G,12211,G,210522,G,827545,1143,773,205,69,48,26,15,6,1,0,0,0,0,0,2010,10723
12060,52221/,,G,331,H,7869,H,25026,17,9,2,2,1,2,1,0,0,0,0,0,0,0,2010,10733
12060,522210,,G,331,H,7869,H,25026,17,9,2,2,1,2,1,0,0,0,0,0,0,0,2010,10741
12060,52222/,,G,3907,G,80998,G,309862,153,80,19,18,15,12,6,2,1,0,0,0,0,0,2010,10750
12060,522220,,G,3907,G,80998,G,309862,153,80,19,18,15,12,6,2,1,0,0,0,0,0,2010,10758
12060,52229/,,G,7973,G,121655,G,492657,973,684,184,49,32,12,8,4,0,0,0,0,0,0,2010,10765
12060,522291,,G,1994,G,21207,G,76224,261,192,56,6,4,0,1,2,0,0,0,0,0,0,2010,10772
12060,522292,,G,4105,G,70990,G,299707,301,176,54,26,27,10,7,1,0,0,0,0,0,0,2010,10782
12060,522293,A,S,0,S,0,G,182,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2010,10793
12060,522294,C,D,0,D,0,D,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,2010,10797
12060,522298,,H,1746,H,24237,H,101544,403,310,74,17,1,0,0,1,0,0,0,0,0,0,2010,10807
12060,5223//,,H,7908,H,101909,H,426708,600,440,73,46,21,5,8,5,0,2,2,0,0,0,2010,10817
12060,52231/,,G,979,G,11571,G,52507,241,189,30,14,7,0,1,0,0,0,0,0,0,0,2010,10820
12060,522310,,G,979,G,11571,G,52507,241,189,30,14,7,0,1,0,0,0,0,0,0,0,2010,10828
12060,52232/,,H,5402,H,78630,H,322412,154,104,14,11,10,3,6,4,0,2,2,0,0,0,2010,10841
12060,522320,,H,5402,H,78630,H,322412,154,104,14,11,10,3,6,4,0,2,2,0,0,0,2010,10849
12060,52239/,,H,1527,H,11708,H,51789,205,147,29,21,4,2,1,1,0,0,0,0,0,0,2010,10855
12060,522390,,H,1527,H,11708,H,51789,205,147,29,21,4,2,1,1,0,0,0,0,0,0,2010,10863
12060,523///,,G,11451,H,483726,H,1614367,1595,1239,157,89,65,23,18,4,0,0,0,0,0,0,2010,10868
12060,5231//,,H,5668,H,262134,H,875178,642,489,60,33,33,15,10,2,0,0,0,0,0,0,2010,10879
12060,52311/,,H,1202,H,79620,H,236716,84,53,12,7,7,1,4,0,0,0,0,0,0,0,2010,10887
12060,523110,,H,1202,H,79620,H,236716,84,53,12,7,7,1,4,0,0,0,0,0,0,0,2010,10895
12060,52312/,,H,4377,H,181291,H,633122,533,417,44,25,25,14,6,2,0,0,0,0,0,0,2010,10901
12060,523120,,H,4377,H,181291,H,633122,533,417,44,25,25,14,6,2,0,0,0,0,0,0,2010,10909
12060,52313/,B,S,0,H,274,H,1173,10,8,1,0,1,0,0,0,0,0,0,0,0,0,2010,10918
12060,523130,B,S,0,H,274,H,1173,10,8,1,0,1,0,0,0,0,0,0,0,0,0,2010,10926
12060,52314/,,H,51,G,949,G,4167,15,11,3,1,0,0,0,0,0,0,0,0,0,0,2010,10934
12060,523140,,H,51,G,949,G,4167,15,11,3,1,0,0,0,0,0,0,0,0,0,0,2010,10942
12060,5232//,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,10951
12060,52321/,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,10959
12060,523210,B,D,0,D,0,D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,10967
12060,5239//,,G,5735,H,219910,G,733512,952,750,97,56,32,7,8,2,0,0,0,0,0,0,2010,10973
12060,52391/,,H,391,G,7612,G,28562,115,95,11,6,3,0,0,0,0,0,0,0,0,0,2010,10982
12060,523910,,H,391,G,7612,G,28562,115,95,11,6,3,0,0,0,0,0,0,0,0,0,2010,10990
12060,52392/,,G,2969,H,153106,H,474402,369,261,55,31,14,3,3,2,0,0,0,0,0,0,2010,10997
12060,523920,,G,2969,H,153106,H,474402,369,261,55,31,14,3,3,2,0,0,0,0,0,0,2010,11005
12060,52393/,,G,1937,G,50374,G,195651,446,380,31,17,11,4,3,0,0,0,0,0,0,0,2010,11014
12060,523930,,G,1937,G,50374,G,195651,446,380,31,17,11,4,3,0,0,0,0,0,0,0,2010,11022
12060,52399/,,H,438,H,8818,H,34897,22,14,0,2,4,0,2,0,0,0,0,0,0,0,2010,11031
12060,523991,,H,438,H,8818,H,34897,22,14,0,2,4,0,2,0,0,0,0,0,0,0,2010,11038
12060,524///,,G,45517,G,1039077,G,3491797,3382,2325,476,232,191,69,59,18,8,4,3,1,0,0,2010,11049
12060,5241//,,G,26481,G,674680,G,2152615,697,350,85,78,92,33,35,13,7,4,3,1,0,0,2010,11057
12060,52411/,,G,12597,G,308634,G,1003595,301,140,32,41,44,13,19,8,1,3,3,0,0,0,2010,11067
12060,524113,,G,7396,G,189832,G,588577,234,113,22,30,40,11,11,6,0,1,1,0,0,0,2010,11075
12060,524114,,G,5201,G,118802,G,415018,67,27,10,11,4,2,8,2,1,2,2,0,0,0,2010,11082
12060,52412/,,H,13115,H,301538,H,1023448,377,204,48,34,46,19,16,3,6,1,0,1,0,0,2010,11090
12060,524126,,H,12602,H,275207,H,954842,350,185,47,32,43,19,14,3,6,1,0,1,0,0,2010,11098
12060,524127,C,D,0,D,0,D,0,17,13,0,1,3,0,0,0,0,0,0,0,0,0,2010,11107
12060,524128,E,D,0,D,0,D,0,10,6,1,1,0,0,2,0,0,0,0,0,0,0,2010,11113
12060,52413/,,H,769,H,64508,H,125572,19,6,5,3,2,1,0,2,0,0,0,0,0,0,2010,11124
12060,524130,,H,769,H,64508,H,125572,19,6,5,3,2,1,0,2,0,0,0,0,0,0,2010,11132
12060,5242//,,G,19036,G,364397,G,1339182,2685,1975,391,154,99,36,24,5,1,0,0,0,0,0,2010,11138
12060,52421/,,G,13232,G,241430,G,919561,2407,1815,354,122,73,24,18,1,0,0,0,0,0,0,2010,11146
12060,524210,,G,13232,G,241430,G,919561,2407,1815,354,122,73,24,18,1,0,0,0,0,0,0,2010,11154
12060,52429/,,H,5804,H,122967,H,419621,278,160,37,32,26,12,6,4,1,0,0,0,0,0,2010,11165
12060,524291,G,D,0,D,0,D,0,115,72,14,15,3,8,1,1,1,0,0,0,0,0,2010,11169
12060,524292,,G,2802,G,47472,G,177882,98,42,16,11,19,4,3,3,0,0,0,0,0,0,2010,11176
12060,524298,,G,616,H,35171,H,78932,65,46,7,6,4,0,2,0,0,0,0,0,0,0,2010,11186
12060,525///,,H,32,G,428,G,1737,14,12,0,2,0,0,0,0,0,0,0,0,0,0,2010,11196
12060,5259//,,H,32,G,428,G,1737,14,12,0,2,0,0,0,0,0,0,0,0,0,0,2010,11204
12060,52591/,,G,3,S,0,H,192,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2010,11214
12060,525910,,G,3,S,0,H,192,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2010,11222
12060,52599/,,H,29,G,396,G,1545,11,9,0,2,0,0,0,0,0,0,0,0,0,0,2010,11231
12060,525990,,H,29,G,396,G,1545,11,9,0,2,0,0,0,0,0,0,0,0,0,0,2010,11239
12060,53----,,G,39884,G,494261,G,2069107,6797,4929,1127,448,198,56,29,6,3,1,1,0,0,0,2010,11242
12060,531///,,G,27643,G,327666,G,1379387,5738,4442,787,314,126,41,21,5,2,0,0,0,0,0,2010,11250
12060,5311//,,G,8503,G,81878,G,334776,1798,1308,312,124,40,8,4,2,0,0,0,0,0,0,2010,11257
12060,53111/,,G,4587,G,40783,G,166871,815,486,217,86,17,7,2,0,0,0,0,0,0,0,2010,11265
12060,531110,,G,4587,G,40783,G,166871,815,486,217,86,17,7,2,0,0,0,0,0,0,0,2010,11273
12060,53112/,,G,2895,G,35142,G,141320,544,426,63,30,20,1,2,2,0,0,0,0,0,0,2010,11285
12060,531120,,G,2895,G,35142,G,141320,544,426,63,30,20,1,2,2,0,0,0,0,0,0,2010,11293
12060,53113/,,G,737,G,3821,G,16756,357,330,20,5,2,0,0,0,0,0,0,0,0,0,2010,11299
12060,531130,,G,737,G,3821,G,16756,357,330,20,5,2,0,0,0,0,0,0,0,0,0,2010,11307
12060,53119/,,G,284,G,2132,G,9829,82,66,12,3,1,0,0,0,0,0,0,0,0,0,2010,11316
12060,531190,,G,284,G,2132,G,9829,82,66,12,3,1,0,0,0,0,0,0,0,0,0,2010,11324
12060,5312//,,H,6007,G,74659,G,337123,2248,2005,149,64,20,6,2,1,1,0,0,0,0,0,2010,11336
12060,53121/,,H,6007,G,74659,G,337123,2248,2005,149,64,20,6,2,1,1,0,0,0,0,0,2010,11344
12060,531210,,H,6007,G,74659,G,337123,2248,2005,149,64,20,6,2,1,1,0,0,0,0,0,2010,11352
12060,5313//,,G,13133,G,171129,G,707488,1692,1129,326,126,66,27,15,2,1,0,0,0,0,0,2010,11354
12060,53131/,,G,11257,G,136093,G,581173,1032,545,288,104,54,23,15,2,1,0,0,0,0,0,2010,11363
12060,531311,,G,7967,G,78887,G,342878,667,318,222,70,29,15,10,2,1,0,0,0,0,0,2010,11371
12060,531312,,G,3290,G,57206,G,238295,365,227,66,34,25,8,5,0,0,0,0,0,0,0,2010,11380
12060,53132/,,H,541,G,5177,G,24283,342,321,17,4,0,0,0,0,0,0,0,0,0,0,2010,11389
12060,531320,,H,541,G,5177,G,24283,342,321,17,4,0,0,0,0,0,0,0,0,0,0,2010,11397
12060,53139/,,G,1335,G,29859,G,102032,318,263,21,18,12,4,0,0,0,0,0,0,0,0,2010,11403
12060,531390,,G,1335,G,29859,G,102032,318,263,21,18,12,4,0,0,0,0,0,0,0,0,2010,11411
12060,532///,,G,10241,G,100021,G,427578,998,453,332,130,63,12,6,1,0,1,1,0,0,0,2010,11417
12060,5321//,,H,3901,H,40492,H,162943,208,115,41,31,13,2,4,1,0,1,1,0,0,0,2010,11428
12060,53211/,H,D,0,D,0,D,0,103,71,17,5,3,1,4,1,0,1,1,0,0,0,2010,11434
12060,532111,,H,2472,H,19513,H,86015,99,68,17,5,3,1,4,0,0,1,1,0,0,0,2010,11447
12060,532112,E,D,0,D,0,D,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,2010,11450
12060,53212/,,H,1002,H,10705,H,43665,105,44,24,26,10,1,0,0,0,0,0,0,0,0,2010,11457
12060,532120,,H,1002,H,10705,H,43665,105,44,24,26,10,1,0,0,0,0,0,0,0,0,2010,11465
12060,5322//,,H,2880,G,19159,G,81025,410,172,172,46,16,4,0,0,0,0,0,0,0,0,2010,11477
12060,53221/,E,S,0,H,2052,H,8912,68,36,29,2,1,0,0,0,0,0,0,0,0,0,2010,11481
12060,532210,E,S,0,H,2052,H,8912,68,36,29,2,1,0,0,0,0,0,0,0,0,0,2010,11489
12060,53222/,E,D,0,D,0,D,0,30,11,15,1,1,2,0,0,0,0,0,0,0,0,2010,11503
12060,532220,E,D,0,D,0,D,0,30,11,15,1,1,2,0,0,0,0,0,0,0,0,2010,11511
12060,53223/,F,D,0,D,0,D,0,151,47,83,19,2,0,0,0,0,0,0,0,0,0,2010,11516
12060,532230,F,D,0,D,0,D,0,151,47,83,19,2,0,0,0,0,0,0,0,0,0,2010,11524
12060,53229/,,G,1285,G,12187,G,51698,161,78,45,24,12,2,0,0,0,0,0,0,0,0,2010,11532
12060,532291,,G,413,G,4616,G,18945,42,15,14,9,3,1,0,0,0,0,0,0,0,0,2010,11541
12060,532292,B,S,0,S,0,H,555,6,4,1,1,0,0,0,0,0,0,0,0,0,0,2010,11550
12060,532299,,G,850,G,7489,G,32198,113,59,30,14,9,1,0,0,0,0,0,0,0,0,2010,11555
12060,5323//,F,S,0,S,0,H,39419,123,43,65,10,4,1,0,0,0,0,0,0,0,0,2010,11563
12060,53231/,F,S,0,S,0,H,39419,123,43,65,10,4,1,0,0,0,0,0,0,0,0,2010,11571
12060,532310,F,S,0,S,0,H,39419,123,43,65,10,4,1,0,0,0,0,0,0,0,0,2010,11579
12060,5324//,,G,2638,G,30763,G,144191,257,123,54,43,30,5,2,0,0,0,0,0,0,0,2010,11588
12060,53241/,,G,1054,G,12567,G,64764,75,27,19,16,8,4,1,0,0,0,0,0,0,0,2010,11593
12060,532411,B,D,0,D,0,D,0,13,12,0,0,0,1,0,0,0,0,0,0,0,0,2010,11604
12060,532412,,G,969,G,10702,G,57420,62,15,19,16,8,3,1,0,0,0,0,0,0,0,2010,11612
12060,53242/,,H,75,G,1117,G,4080,18,15,1,1,1,0,0,0,0,0,0,0,0,0,2010,11622
12060,532420,,H,75,G,1117,G,4080,18,15,1,1,1,0,0,0,0,0,0,0,0,0,2010,11630
12060,53249/,,G,1509,G,17079,G,75347,164,81,34,26,21,1,1,0,0,0,0,0,0,0,2010,11634
12060,532490,,G,1509,G,17079,G,75347,164,81,34,26,21,1,1,0,0,0,0,0,0,0,2010,11642
12060,533///,G,D,0,D,0,D,0,61,34,8,4,9,3,2,0,1,0,0,0,0,0,2010,11650
12060,5331//,G,D,0,D,0,D,0,61,34,8,4,9,3,2,0,1,0,0,0,0,0,2010,11658
12060,53311/,G,D,0,D,0,D,0,61,34,8,4,9,3,2,0,1,0,0,0,0,0,2010,11666
12060,533110,G,D,0,D,0,D,0,61,34,8,4,9,3,2,0,1,0,0,0,0,0,2010,11674
12060,54----,,G,174484,G,2893866,G,12338237,20592,15718,2046,1452,851,310,142,46,15,12,8,2,1,1,2010,11682
12060,541///,,G,174484,G,2893866,G,12338237,20592,15718,2046,1452,851,310,142,46,15,12,8,2,1,1,2010,11690
12060,5411//,,G,22980,G,414002,G,1816776,3523,2757,390,203,106,39,21,4,3,0,0,0,0,0,2010,11697
12060,54111/,,G,21256,G,395318,G,1737260,3343,2609,376,192,101,38,21,4,2,0,0,0,0,0,2010,11706
12060,541110,,G,21256,G,395318,G,1737260,3343,2609,376,192,101,38,21,4,2,0,0,0,0,0,2010,11714
12060,54119/,G,D,0,D,0,D,0,180,148,14,11,5,1,0,0,1,0,0,0,0,0,2010,11722
12060,541191,,G,477,G,5147,G,23658,134,111,12,6,4,1,0,0,0,0,0,0,0,0,2010,11730
12060,541199,G,D,0,D,0,D,0,46,37,2,5,1,0,0,0,1,0,0,0,0,0,2010,11738
12060,5412//,,G,23846,G,311520,G,1282679,2535,1810,341,237,86,29,19,8,2,3,2,1,0,0,2010,11746
12060,54121/,,G,23846,G,311520,G,1282679,2535,1810,341,237,86,29,19,8,2,3,2,1,0,0,2010,11754
12060,541211,,G,9248,G,156465,G,674082,1116,829,164,73,27,12,4,4,2,1,1,0,0,0,2010,11765
12060,541213,,G,4017,G,13492,G,33820,480,244,80,118,31,5,2,0,0,0,0,0,0,0,2010,11770
12060,541214,,H,5212,H,89068,H,361277,92,46,13,8,9,5,6,4,0,1,0,1,0,0,2010,11780
12060,541219,,G,5369,G,52495,G,213500,847,691,84,38,19,7,7,0,0,1,1,0,0,0,2010,11788
12060,5413//,,G,25336,G,363525,G,1559270,2217,1441,279,226,175,59,29,7,0,1,0,1,0,0,2010,11794
12060,54131/,,G,3704,G,59252,G,235634,397,271,43,42,25,11,5,0,0,0,0,0,0,0,2010,11804
12060,541310,,G,3704,G,59252,G,235634,397,271,43,42,25,11,5,0,0,0,0,0,0,0,2010,11812
12060,54132/,,G,425,G,4097,G,19217,98,74,8,13,3,0,0,0,0,0,0,0,0,0,2010,11821
12060,541320,,G,425,G,4097,G,19217,98,74,8,13,3,0,0,0,0,0,0,0,0,0,2010,11829
12060,54133/,,G,18291,G,265922,G,1153873,1312,789,178,143,133,42,20,6,0,1,0,1,0,0,2010,11834
12060,541330,,G,18291,G,265922,G,1153873,1312,789,178,143,133,42,20,6,0,1,0,1,0,0,2010,11842
12060,54134/,,H,99,H,834,H,3606,37,32,3,2,0,0,0,0,0,0,0,0,0,0,2010,11856
12060,541340,,H,99,H,834,H,3606,37,32,3,2,0,0,0,0,0,0,0,0,0,0,2010,11864
12060,54135/,,G,507,H,4404,H,18892,143,130,8,4,0,0,0,1,0,0,0,0,0,0,2010,11866
12060,541350,,G,507,H,4404,H,18892,143,130,8,4,0,0,0,1,0,0,0,0,0,0,2010,11874
12060,54136/,B,D,0,D,0,D,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,2010,11881
12060,541360,B,D,0,D,0,D,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,2010,11889
12060,54137/,,G,621,G,4379,G,20902,120,87,19,8,5,1,0,0,0,0,0,0,0,0,2010,11901
12060,541370,,G,621,G,4379,G,20902,120,87,19,8,5,1,0,0,0,0,0,0,0,0,2010,11909
12060,54138/,,G,1651,G,24226,G,105436,104,54,19,13,9,5,4,0,0,0,0,0,0,0,2010,11917
12060,541380,,G,1651,G,24226,G,105436,104,54,19,13,9,5,4,0,0,0,0,0,0,0,2010,11925
12060,5414//,,G,2683,G,29386,G,131728,904,776,71,38,16,3,0,0,0,0,0,0,0,0,2010,11931
12060,54141/,,G,977,G,9747,G,44867,349,313,16,13,5,2,0,0,0,0,0,0,0,0,2010,11942
12060,541410,,G,977,G,9747,G,44867,349,313,16,13,5,2,0,0,0,0,0,0,0,0,2010,11950
12060,54142/,B,S,0,H,1278,G,4920,23,19,3,1,0,0,0,0,0,0,0,0,0,0,2010,11953
12060,541420,B,S,0,H,1278,G,4920,23,19,3,1,0,0,0,0,0,0,0,0,0,0,2010,11961
12060,54143/,,G,1555,G,17556,G,78493,503,421,47,24,10,1,0,0,0,0,0,0,0,0,2010,11971
12060,541430,,G,1555,G,17556,G,78493,503,421,47,24,10,1,0,0,0,0,0,0,0,0,2010,11979
12060,54149/,B,S,0,S,0,H,3448,29,23,5,0,1,0,0,0,0,0,0,0,0,0,2010,11987
12060,541490,B,S,0,S,0,H,3448,29,23,5,0,1,0,0,0,0,0,0,0,0,0,2010,11995
12060,5415//,,G,47451,G,954716,G,4085584,4593,3654,359,250,194,84,32,11,6,3,1,0,1,1,2010,12006
12060,54151/,,G,47451,G,954716,G,4085584,4593,3654,359,250,194,84,32,11,6,3,1,0,1,1,2010,12014
12060,541511,,G,20842,G,433457,G,1852137,1864,1418,159,118,104,44,12,5,2,2,1,0,1,0,2010,12021
12060,541512,,G,13357,G,252992,G,1089782,2179,1827,147,102,55,26,14,6,2,0,0,0,0,0,2010,12026
12060,541513,,G,1913,H,44442,G,165656,119,77,15,9,13,2,2,0,1,0,0,0,0,0,2010,12037
12060,541519,,H,11339,H,223825,H,978009,431,332,38,21,22,12,4,0,1,1,0,0,0,1,2010,12044
12060,5416//,,G,28306,G,525427,G,2251301,4169,3515,265,193,108,52,20,10,1,5,5,0,0,0,2010,12049
12060,54161/,,G,25392,G,475741,G,2040536,3632,3086,214,161,91,47,19,8,1,5,5,0,0,0,2010,12057
12060,541611,,H,10645,H,232173,H,1068706,1848,1592,101,74,45,21,9,5,0,1,1,0,0,0,2010,12066
12060,541612,,G,4613,G,93041,G,335165,291,231,18,14,13,7,4,2,1,1,1,0,0,0,2010,12076
12060,541613,,H,7579,H,117509,G,490512,1158,1000,69,48,26,12,0,0,0,3,3,0,0,0,2010,12088
12060,541614,,G,2202,H,27897,H,122719,219,162,19,18,7,6,6,1,0,0,0,0,0,0,2010,12092
12060,541618,,H,353,H,5121,H,23434,116,101,7,7,0,1,0,0,0,0,0,0,0,0,2010,12104
12060,54162/,,G,1473,G,16612,G,75455,200,139,29,17,10,3,1,1,0,0,0,0,0,0,2010,12109
12060,541620,,G,1473,G,16612,G,75455,200,139,29,17,10,3,1,1,0,0,0,0,0,0,2010,12117
12060,54169/,,G,1441,H,33074,G,135310,337,290,22,15,7,2,0,1,0,0,0,0,0,0,2010,12122
12060,541690,,G,1441,H,33074,G,135310,337,290,22,15,7,2,0,1,0,0,0,0,0,0,2010,12130
12060,5417//,,G,5692,H,94999,H,370101,246,144,28,30,20,15,4,3,2,0,0,0,0,0,2010,12138
12060,54171/,,H,5466,H,91569,H,354871,213,122,22,27,19,14,4,3,2,0,0,0,0,0,2010,12152
12060,541711,,H,257,H,5454,H,23404,38,26,4,3,4,1,0,0,0,0,0,0,0,0,2010,12159
12060,541712,,H,5209,H,86115,H,331467,175,96,18,24,15,13,4,3,2,0,0,0,0,0,2010,12167
12060,54172/,,G,226,G,3430,G,15230,33,22,6,3,1,1,0,0,0,0,0,0,0,0,2010,12172
12060,541720,,G,226,G,3430,G,15230,33,22,6,3,1,1,0,0,0,0,0,0,0,0,2010,12180
