id,year,naics,msa_total,msa_share,atl_total,atl_share,atl_location_quotient,basic_emp,n_basic_emp,emp_mul
2825,2008,423120,215876,0.002,4849,0.002,1.149,4840,9,12.931
2826,2008,42313/,34846,0.000,750,0.000,1.101,750,0,9.133
2827,2008,423130,34846,0.000,750,0.000,1.101,750,0,9.133
2828,2008,42314/,19564,0.000,369,0.000,0.964,0,369,
2829,2008,423140,19564,0.000,369,0.000,0.964,0,369,
2830,2008,4232//,170661,0.002,5099,0.002,1.528,5091,8,34.542
2831,2008,42321/,75131,0.001,2002,0.001,1.362,2001,1,26.605
2832,2008,423210,75131,0.001,2002,0.001,1.362,2001,1,26.605
2833,2008,42322/,97688,0.001,3097,0.001,1.621,3094,3,38.310
2834,2008,423220,97688,0.001,3097,0.001,1.621,3094,3,38.310
2835,2008,4233//,252123,0.002,7529,0.003,1.527,7512,17,34.508
2836,2008,42331/,136512,0.001,4443,0.002,1.664,4438,5,39.909
2837,2008,423310,136512,0.001,4443,0.002,1.664,4438,5,39.909
2838,2008,42332/,40837,0.000,1414,0.001,1.770,1413,1,43.517
2839,2008,423320,40837,0.000,1414,0.001,1.770,1413,1,43.517
2840,2008,42333/,33638,0.000,705,0.000,1.072,705,0,6.684
2841,2008,423330,33638,0.000,705,0.000,1.072,705,0,6.684
2842,2008,42339/,48075,0.000,967,0.000,1.028,967,0,2.769
2843,2008,423390,48075,0.000,967,0.000,1.028,967,0,2.769
2844,2008,4234//,691327,0.006,20430,0.009,1.511,20305,125,33.820
2845,2008,42341/,19250,0.000,453,0.000,1.203,453,0,16.891
2846,2008,423410,19250,0.000,453,0.000,1.203,453,0,16.891
2847,2008,42342/,130759,0.001,4332,0.002,1.694,4327,5,40.967
2848,2008,423420,130759,0.001,4332,0.002,1.694,4327,5,40.967
2849,2008,42343/,271220,0.002,6694,0.003,1.262,6678,16,20.759
2850,2008,423430,271220,0.002,6694,0.003,1.262,6678,16,20.759
2851,2008,42344/,51782,0.000,1823,0.001,1.800,1822,1,44.447
2852,2008,423440,51782,0.000,1823,0.001,1.800,1822,1,44.447
2853,2008,42345/,170393,0.002,5339,0.002,1.602,5331,8,37.583
2854,2008,423450,170393,0.002,5339,0.002,1.602,5331,8,37.583
2855,2008,42346/,25829,0.000,375,0.000,0.742,0,375,
2856,2008,423460,25829,0.000,375,0.000,0.742,0,375,
2857,2008,42349/,34733,0.000,1414,0.001,2.082,1414,0,51.960
2858,2008,423490,34733,0.000,1414,0.001,2.082,1414,0,51.960
2859,2008,4235//,167899,0.001,3914,0.002,1.192,3908,6,16.104
2860,2008,42351/,164175,0.001,3900,0.002,1.215,3894,6,17.670
2861,2008,423510,164175,0.001,3900,0.002,1.215,3894,6,17.670
2862,2008,42352/,4819,0.000,10,0.000,0.106,0,10,
2863,2008,423520,4819,0.000,10,0.000,0.106,0,10,
2864,2008,4236//,502506,0.004,14011,0.006,1.426,13949,62,29.857
2865,2008,42361/,186719,0.002,5471,0.002,1.498,5462,9,33.252
2866,2008,423610,186719,0.002,5471,0.002,1.498,5462,9,33.252
2867,2008,42362/,48271,0.000,2017,0.001,2.137,2016,1,53.195
2868,2008,423620,48271,0.000,2017,0.001,2.137,2016,1,53.195
2869,2008,42369/,273952,0.002,6523,0.003,1.217,6507,16,17.863
2870,2008,423690,273952,0.002,6523,0.003,1.217,6507,16,17.863
2871,2008,4237//,244777,0.002,5640,0.003,1.178,5628,12,15.120
2872,2008,42371/,90316,0.001,1869,0.001,1.058,1868,1,5.492
2873,2008,423710,90316,0.001,1869,0.001,1.058,1868,1,5.492
2874,2008,42372/,89505,0.001,2039,0.001,1.165,2037,2,14.149
2875,2008,423720,89505,0.001,2039,0.001,1.165,2037,2,14.149
2876,2008,42373/,59618,0.001,1319,0.001,1.131,1318,1,11.601
2877,2008,423730,59618,0.001,1319,0.001,1.131,1318,1,11.601
2878,2008,42374/,14124,0.000,413,0.000,1.495,413,0,33.116
2879,2008,423740,14124,0.000,413,0.000,1.495,413,0,33.116
2880,2008,4238//,702448,0.006,17371,0.008,1.264,17263,108,20.913
2881,2008,42381/,105123,0.001,2396,0.001,1.165,2394,2,14.193
2882,2008,423810,105123,0.001,2396,0.001,1.165,2394,2,14.193
2883,2008,42382/,81544,0.001,1065,0.000,0.668,0,1065,
2884,2008,423820,81544,0.001,1065,0.000,0.668,0,1065,
2885,2008,42383/,344597,0.003,9246,0.004,1.372,9218,28,27.110
2886,2008,423830,344597,0.003,9246,0.004,1.372,9218,28,27.110
2887,2008,42384/,94322,0.001,2339,0.001,1.268,2337,2,21.133
2888,2008,423840,94322,0.001,2339,0.001,1.268,2337,2,21.133
2889,2008,42385/,51921,0.000,1819,0.001,1.791,1818,1,44.176
2890,2008,423850,51921,0.000,1819,0.001,1.791,1818,1,44.176
2891,2008,42386/,42604,0.000,506,0.000,0.607,0,506,
2892,2008,423860,42604,0.000,506,0.000,0.607,0,506,
2893,2008,4239//,340809,0.003,6034,0.003,0.905,0,6034,
2894,2008,42391/,58500,0.001,1445,0.001,1.263,1444,1,20.823
2895,2008,423910,58500,0.001,1445,0.001,1.263,1444,1,20.823
2896,2008,42392/,36741,0.000,474,0.000,0.660,0,474,
2897,2008,423920,36741,0.000,474,0.000,0.660,0,474,
2898,2008,42393/,109451,0.001,1431,0.001,0.669,0,1431,
2899,2008,423930,109451,0.001,1431,0.001,0.669,0,1431,
2900,2008,42394/,51819,0.000,777,0.000,0.767,0,777,
2901,2008,423940,51819,0.000,777,0.000,0.767,0,777,
2902,2008,42399/,97543,0.001,1907,0.001,1.000,0,1907,
2903,2008,423990,97543,0.001,1907,0.001,1.000,0,1907,
2904,2008,424///,2204737,0.019,47242,0.021,1.096,46324,918,8.727
2905,2008,4241//,171386,0.002,3748,0.002,1.118,3742,6,10.569
2906,2008,42411/,20904,0.000,555,0.000,1.358,555,0,26.337
2907,2008,424110,20904,0.000,555,0.000,1.358,555,0,26.337
2908,2008,42412/,86486,0.001,1688,0.001,0.998,0,1688,
2909,2008,424120,86486,0.001,1688,0.001,0.998,0,1688,
2910,2008,42413/,68487,0.001,1505,0.001,1.124,1504,1,11.001
2911,2008,424130,68487,0.001,1505,0.001,1.124,1504,1,11.001
2912,2008,4242//,259660,0.002,10378,0.005,2.044,10354,24,51.067
2913,2008,42421/,259660,0.002,10378,0.005,2.044,10354,24,51.067
2914,2008,424210,259660,0.002,10378,0.005,2.044,10354,24,51.067
2915,2008,4243//,210662,0.002,2432,0.001,0.590,0,2432,
2916,2008,42431/,30459,0.000,536,0.000,0.900,0,536,
2917,2008,424310,30459,0.000,536,0.000,0.900,0,536,
2918,2008,42432/,64193,0.001,985,0.000,0.785,0,985,
2919,2008,424320,64193,0.001,985,0.000,0.785,0,985,
2920,2008,42433/,92904,0.001,741,0.000,0.408,0,741,
2921,2008,424330,92904,0.001,741,0.000,0.408,0,741,
2922,2008,42434/,28961,0.000,170,0.000,0.300,0,170,
2923,2008,424340,28961,0.000,170,0.000,0.300,0,170,
2924,2008,4244//,781227,0.007,16291,0.007,1.066,16179,112,6.213
2925,2008,42441/,143654,0.001,2246,0.001,0.799,0,2246,
2926,2008,424410,143654,0.001,2246,0.001,0.799,0,2246,
2927,2008,42442/,85704,0.001,2096,0.001,1.250,2094,2,20.031
2928,2008,424420,85704,0.001,2096,0.001,1.250,2094,2,20.031
2929,2008,42443/,47498,0.000,693,0.000,0.746,0,693,
2930,2008,424430,47498,0.000,693,0.000,0.746,0,693,
2931,2008,42444/,14162,0.000,60,0.000,0.217,0,60,
2932,2008,424440,14162,0.000,60,0.000,0.217,0,60,
2933,2008,42445/,59369,0.001,1060,0.000,0.913,0,1060,
2934,2008,424450,59369,0.001,1060,0.000,0.913,0,1060,
2935,2008,42446/,20644,0.000,496,0.000,1.228,496,0,18.600
2936,2008,424460,20644,0.000,496,0.000,1.228,496,0,18.600
2937,2008,42447/,47429,0.000,1309,0.001,1.411,1308,1,29.137
2938,2008,424470,47429,0.000,1309,0.001,1.411,1308,1,29.137
2939,2008,42448/,104062,0.001,2674,0.001,1.314,2672,2,23.890
2940,2008,424480,104062,0.001,2674,0.001,1.314,2672,2,23.890
2941,2008,42449/,292714,0.003,5670,0.003,0.990,0,5670,
2942,2008,424490,292714,0.003,5670,0.003,0.990,0,5670,
2943,2008,4245//,43253,0.000,110,0.000,0.130,0,110,
2944,2008,42451/,32488,0.000,10,0.000,0.016,0,10,
2945,2008,424510,32488,0.000,10,0.000,0.016,0,10,
2946,2008,42452/,6926,0.000,10,0.000,0.074,0,10,
2947,2008,424520,6926,0.000,10,0.000,0.074,0,10,
2948,2008,42459/,6495,0.000,60,0.000,0.472,0,60,
2949,2008,424590,6495,0.000,60,0.000,0.472,0,60,
2950,2008,4246//,149684,0.001,4148,0.002,1.417,4143,5,29.425
2951,2008,42461/,36921,0.000,960,0.000,1.329,960,0,24.783
2952,2008,424610,36921,0.000,960,0.000,1.329,960,0,24.783
2953,2008,42469/,114369,0.001,3188,0.001,1.425,3185,3,29.838
2954,2008,424690,114369,0.001,3188,0.001,1.425,3185,3,29.838
2955,2008,4247//,99688,0.001,1322,0.001,0.678,0,1322,
2956,2008,42471/,70167,0.001,706,0.000,0.514,0,706,
2957,2008,424710,70167,0.001,706,0.000,0.514,0,706,
2958,2008,42472/,33802,0.000,616,0.000,0.932,0,616,
2959,2008,424720,33802,0.000,616,0.000,0.932,0,616,
2960,2008,4248//,184934,0.002,3425,0.002,0.947,0,3425,
2961,2008,42481/,112292,0.001,1278,0.001,0.582,0,1278,
2962,2008,424810,112292,0.001,1278,0.001,0.582,0,1278,
2963,2008,42482/,77832,0.001,2147,0.001,1.410,2146,1,29.101
2964,2008,424820,77832,0.001,2147,0.001,1.410,2146,1,29.101
2965,2008,4249//,343428,0.003,5388,0.002,0.802,0,5388,
2966,2008,42491/,66083,0.001,415,0.000,0.321,0,415,
2967,2008,424910,66083,0.001,415,0.000,0.321,0,415,
2968,2008,42492/,64815,0.001,1246,0.001,0.983,0,1246,
2969,2008,424920,64815,0.001,1246,0.001,0.983,0,1246,
2970,2008,42493/,55994,0.000,629,0.000,0.574,0,629,
2971,2008,424930,55994,0.000,629,0.000,0.574,0,629,
2972,2008,42494/,56353,0.000,750,0.000,0.681,0,750,
2973,2008,424940,56353,0.000,750,0.000,0.681,0,750,
2974,2008,42495/,21705,0.000,362,0.000,0.853,0,362,
2975,2008,424950,21705,0.000,362,0.000,0.853,0,362,
2976,2008,42499/,91974,0.001,2084,0.001,1.159,2082,2,13.686
2977,2008,424990,91974,0.001,2084,0.001,1.159,2082,2,13.686
2978,2008,425///,296397,0.003,10712,0.005,1.848,10684,28,45.885
2979,2008,4251//,296397,0.003,10712,0.005,1.848,10684,28,45.885
2980,2008,42511/,4203,0.000,288,0.000,3.504,288,0,71.458
2981,2008,425110,4203,0.000,288,0.000,3.504,288,0,71.458
2982,2008,42512/,293501,0.003,10424,0.005,1.816,10397,27,44.933
2983,2008,425120,293501,0.003,10424,0.005,1.816,10397,27,44.933
2984,2008,44----,14827277,0.131,267444,0.121,0.922,0,267444,
2985,2008,441///,1790285,0.016,34024,0.015,0.972,0,34024,
2986,2008,4411//,1203076,0.011,23892,0.011,1.015,23639,253,1.519
2987,2008,44111/,1081666,0.010,21150,0.010,1.000,0,21150,
2988,2008,441110,1081666,0.010,21150,0.010,1.000,0,21150,
2989,2008,44112/,124877,0.001,2742,0.001,1.123,2739,3,10.931
2990,2008,441120,124877,0.001,2742,0.001,1.123,2739,3,10.931
2991,2008,4412//,159196,0.001,1849,0.001,0.594,0,1849,
2992,2008,44121/,41997,0.000,367,0.000,0.447,0,367,
2993,2008,441210,41997,0.000,367,0.000,0.447,0,367,
2994,2008,44122/,120637,0.001,1482,0.001,0.628,0,1482,
2995,2008,441221,69666,0.001,848,0.000,0.622,0,848,
2996,2008,441222,40489,0.000,265,0.000,0.335,0,265,
2997,2008,441229,16115,0.000,369,0.000,1.171,369,0,14.588
2998,2008,4413//,432253,0.004,8283,0.004,0.980,0,8283,
2999,2008,44131/,281885,0.002,5181,0.002,0.940,0,5181,
3000,2008,441310,281885,0.002,5181,0.002,0.940,0,5181,
3001,2008,44132/,154740,0.001,3102,0.001,1.025,3098,4,2.439
3002,2008,441320,154740,0.001,3102,0.001,1.025,3098,4,2.439
3003,2008,442///,518563,0.005,9954,0.004,0.981,0,9954,
3004,2008,4421//,245039,0.002,4723,0.002,0.986,0,4723,
3005,2008,44211/,245039,0.002,4723,0.002,0.986,0,4723,
3006,2008,442110,245039,0.002,4723,0.002,0.986,0,4723,
3007,2008,4422//,275969,0.002,5231,0.002,0.969,0,5231,
3008,2008,44221/,83279,0.001,1069,0.000,0.656,0,1069,
3009,2008,442210,83279,0.001,1069,0.000,0.656,0,1069,
3010,2008,44229/,195470,0.002,4162,0.002,1.089,4155,7,8.147
3011,2008,442291,10530,0.000,175,0.000,0.850,0,175,
3012,2008,442299,187231,0.002,4036,0.002,1.102,4029,7,9.272
3013,2008,443///,457579,0.004,9202,0.004,1.028,9165,37,2.748
3014,2008,4431//,457579,0.004,9202,0.004,1.028,9165,37,2.748
3015,2008,44311/,358385,0.003,6877,0.003,0.981,0,6877,
3016,2008,443111,68835,0.001,859,0.000,0.638,0,859,
3017,2008,443112,293269,0.003,6018,0.003,1.049,6002,16,4.692
3018,2008,44312/,93172,0.001,1957,0.001,1.074,1955,2,6.888
3019,2008,443120,93172,0.001,1957,0.001,1.074,1955,2,6.888
3020,2008,44313/,14348,0.000,375,0.000,1.336,375,0,25.170
3021,2008,443130,14348,0.000,375,0.000,1.336,375,0,25.170
3022,2008,444///,1252108,0.011,23301,0.011,0.952,0,23301,
3023,2008,4441//,1111001,0.010,21457,0.010,0.988,0,21457,
3024,2008,44411/,670513,0.006,17500,0.008,1.334,17397,103,25.065
3025,2008,444110,670513,0.006,17500,0.008,1.334,17397,103,25.065
3026,2008,44412/,42114,0.000,750,0.000,0.911,0,750,
3027,2008,444120,42114,0.000,750,0.000,0.911,0,750,
3028,2008,44413/,131191,0.001,1474,0.001,0.574,0,1474,
3029,2008,444130,131191,0.001,1474,0.001,0.574,0,1474,
3030,2008,44419/,362546,0.003,6949,0.003,0.980,0,6949,
3031,2008,444190,362546,0.003,6949,0.003,0.980,0,6949,
3032,2008,4442//,144511,0.001,1844,0.001,0.652,0,1844,
3033,2008,44421/,27397,0.000,445,0.000,0.831,0,445,
3034,2008,444210,27397,0.000,445,0.000,0.831,0,445,
3035,2008,44422/,121268,0.001,1399,0.001,0.590,0,1399,
3036,2008,444220,121268,0.001,1399,0.001,0.590,0,1399,
3037,2008,445///,2700732,0.024,49050,0.022,0.929,0,49050,
3038,2008,4451//,2426495,0.021,45639,0.021,0.962,0,45639,
3039,2008,44511/,2319192,0.020,45023,0.020,0.993,0,45023,
3040,2008,445110,2319192,0.020,45023,0.020,0.993,0,45023,
3041,2008,44512/,117867,0.001,616,0.000,0.267,0,616,
3042,2008,445120,117867,0.001,616,0.000,0.267,0,616,
3043,2008,4452//,144633,0.001,1457,0.001,0.515,0,1457,
3044,2008,44521/,43508,0.000,750,0.000,0.881,0,750,
3045,2008,445210,43508,0.000,750,0.000,0.881,0,750,
3046,2008,44522/,10765,0.000,11,0.000,0.052,0,11,
3047,2008,445220,10765,0.000,11,0.000,0.052,0,11,
3048,2008,44523/,21802,0.000,60,0.000,0.141,0,60,
3049,2008,445230,21802,0.000,60,0.000,0.141,0,60,
3050,2008,44529/,76098,0.001,593,0.000,0.398,0,593,
3051,2008,445291,22286,0.000,224,0.000,0.514,0,224,
3052,2008,445292,20449,0.000,164,0.000,0.410,0,164,
3053,2008,445299,38587,0.000,205,0.000,0.272,0,205,
3054,2008,4453//,142077,0.001,1954,0.001,0.703,0,1954,
3055,2008,44531/,142077,0.001,1954,0.001,0.703,0,1954,
3056,2008,445310,142077,0.001,1954,0.001,0.703,0,1954,
3057,2008,446///,981506,0.009,15712,0.007,0.819,0,15712,
3058,2008,4461//,981506,0.009,15712,0.007,0.819,0,15712,
3059,2008,44611/,723898,0.006,10156,0.005,0.717,0,10156,
3060,2008,446110,723898,0.006,10156,0.005,0.717,0,10156,
3061,2008,44612/,97468,0.001,2659,0.001,1.395,2657,2,28.310
3062,2008,446120,97468,0.001,2659,0.001,1.395,2657,2,28.310
3063,2008,44613/,78195,0.001,1750,0.001,1.144,1749,1,12.612
3064,2008,446130,78195,0.001,1750,0.001,1.144,1749,1,12.612
3065,2008,44619/,100195,0.001,1321,0.001,0.674,0,1321,
3066,2008,446191,45063,0.000,784,0.000,0.890,0,784,
3067,2008,446199,59213,0.001,537,0.000,0.464,0,537,
3068,2008,447///,777289,0.007,12084,0.005,0.795,0,12084,
3069,2008,4471//,777289,0.007,12084,0.005,0.795,0,12084,
3070,2008,44711/,633736,0.006,10470,0.005,0.845,0,10470,
3071,2008,447110,633736,0.006,10470,0.005,0.845,0,10470,
3072,2008,44719/,150854,0.001,1614,0.001,0.547,0,1614,
3073,2008,447190,150854,0.001,1614,0.001,0.547,0,1614,
3074,2008,448///,1620288,0.014,32588,0.015,1.028,32122,466,2.759
3075,2008,4481//,1268948,0.011,25339,0.011,1.021,25055,284,2.058
3076,2008,44811/,59891,0.001,1211,0.001,1.034,1210,1,3.277
3077,2008,448110,59891,0.001,1211,0.001,1.034,1210,1,3.277
3078,2008,44812/,340738,0.003,6347,0.003,0.952,0,6347,
3079,2008,448120,340738,0.003,6347,0.003,0.952,0,6347,
3080,2008,44813/,92972,0.001,1943,0.001,1.069,1941,2,6.418
3081,2008,448130,92972,0.001,1943,0.001,1.069,1941,2,6.418
3082,2008,44814/,653221,0.006,13000,0.006,1.018,12925,75,1.728
3083,2008,448140,653221,0.006,13000,0.006,1.018,12925,75,1.728
3084,2008,44815/,40724,0.000,648,0.000,0.814,0,648,
3085,2008,448150,40724,0.000,648,0.000,0.814,0,648,
3086,2008,44819/,95260,0.001,2190,0.001,1.175,2188,2,14.929
3087,2008,448190,95260,0.001,2190,0.001,1.175,2188,2,14.929
3088,2008,4482//,206290,0.002,4721,0.002,1.170,4712,9,14.541
3089,2008,44821/,206290,0.002,4721,0.002,1.170,4712,9,14.541
3090,2008,448210,206290,0.002,4721,0.002,1.170,4712,9,14.541
3091,2008,4483//,151455,0.001,2528,0.001,0.853,0,2528,
3092,2008,44831/,144381,0.001,2319,0.001,0.821,0,2319,
3093,2008,448310,144381,0.001,2319,0.001,0.821,0,2319,
3094,2008,44832/,8420,0.000,175,0.000,1.063,175,0,5.901
3095,2008,448320,8420,0.000,175,0.000,1.063,175,0,5.901
3096,2008,451///,608748,0.005,9513,0.004,0.799,0,9513,
3097,2008,4511//,424835,0.004,6510,0.003,0.784,0,6510,
3098,2008,45111/,224546,0.002,3001,0.001,0.683,0,3001,
3099,2008,451110,224546,0.002,3001,0.001,0.683,0,3001,
3100,2008,45112/,126559,0.001,2067,0.001,0.835,0,2067,
3101,2008,451120,126559,0.001,2067,0.001,0.835,0,2067,
3102,2008,45113/,48305,0.000,796,0.000,0.843,0,796,
3103,2008,451130,48305,0.000,796,0.000,0.843,0,796,
3104,2008,45114/,35948,0.000,646,0.000,0.919,0,646,
3105,2008,451140,35948,0.000,646,0.000,0.919,0,646,
3106,2008,4512//,199752,0.002,3003,0.001,0.769,0,3003,
3107,2008,45121/,155565,0.001,2618,0.001,0.860,0,2618,
3108,2008,451211,149713,0.001,2371,0.001,0.810,0,2371,
3109,2008,451212,9306,0.000,247,0.000,1.357,247,0,26.315
3110,2008,45122/,30695,0.000,385,0.000,0.641,0,385,
3111,2008,451220,30695,0.000,385,0.000,0.641,0,385,
3112,2008,452///,2889971,0.025,51799,0.023,0.916,0,51799,
3113,2008,4521//,1276679,0.011,18743,0.008,0.751,0,18743,
3114,2008,45211/,1276679,0.011,18743,0.008,0.751,0,18743,
3115,2008,452111,553519,0.005,10131,0.005,0.936,0,10131,
3116,2008,452112,773238,0.007,8612,0.004,0.569,0,8612,
3117,2008,4529//,1678463,0.015,37500,0.017,1.142,36945,555,12.463
3118,2008,45291/,1387641,0.012,37500,0.017,1.382,37041,459,27.630
3119,2008,452910,1387641,0.012,37500,0.017,1.382,37041,459,27.630
3120,2008,45299/,277858,0.002,4701,0.002,0.865,0,4701,
3121,2008,452990,277858,0.002,4701,0.002,0.865,0,4701,
3122,2008,453///,750782,0.007,12697,0.006,0.865,0,12697,
3123,2008,4531//,86459,0.001,972,0.000,0.575,0,972,
3124,2008,45311/,86459,0.001,972,0.000,0.575,0,972,
3125,2008,453110,86459,0.001,972,0.000,0.575,0,972,
3126,2008,4532//,299042,0.003,5422,0.002,0.927,0,5422,
3127,2008,45321/,120346,0.001,2343,0.001,0.995,0,2343,
3128,2008,453210,120346,0.001,2343,0.001,0.995,0,2343,
3129,2008,45322/,185976,0.002,3079,0.001,0.847,0,3079,
3130,2008,453220,185976,0.002,3079,0.001,0.847,0,3079,
3131,2008,4533//,134013,0.001,2639,0.001,1.007,2636,3,0.684
3132,2008,45331/,134013,0.001,2639,0.001,1.007,2636,3,0.684
3133,2008,453310,134013,0.001,2639,0.001,1.007,2636,3,0.684
3134,2008,4539//,243586,0.002,3664,0.002,0.769,0,3664,
3135,2008,45391/,100874,0.001,1750,0.001,0.887,0,1750,
3136,2008,453910,100874,0.001,1750,0.001,0.887,0,1750,
3137,2008,45392/,23606,0.000,318,0.000,0.689,0,318,
3138,2008,453920,23606,0.000,318,0.000,0.689,0,318,
3139,2008,45393/,19903,0.000,34,0.000,0.087,0,34,
3140,2008,453930,19903,0.000,34,0.000,0.087,0,34,
3141,2008,45399/,109557,0.001,1650,0.001,0.770,0,1650,
3142,2008,453991,27508,0.000,176,0.000,0.327,0,176,
3143,2008,453998,85558,0.001,1474,0.001,0.881,0,1474,
3144,2008,454///,573228,0.005,7520,0.003,0.671,0,7520,
3145,2008,4541//,331789,0.003,4609,0.002,0.710,0,4609,
3146,2008,45411/,331789,0.003,4609,0.002,0.710,0,4609,
3147,2008,454111,127589,0.001,1789,0.001,0.717,0,1789,
3148,2008,454112,8333,0.000,10,0.000,0.061,0,10,
3149,2008,454113,201438,0.002,2819,0.001,0.716,0,2819,
3150,2008,4542//,50253,0.000,625,0.000,0.636,0,625,
3151,2008,45421/,50253,0.000,625,0.000,0.636,0,625,
3152,2008,454210,50253,0.000,625,0.000,0.636,0,625,
3153,2008,4543//,199395,0.002,2286,0.001,0.586,0,2286,
3154,2008,45431/,75809,0.001,519,0.000,0.350,0,519,
3155,2008,454311,40300,0.000,16,0.000,0.020,0,16,
3156,2008,454312,38111,0.000,502,0.000,0.674,0,502,
3157,2008,454319,1230,0.000,10,0.000,0.416,0,10,
3158,2008,45439/,127477,0.001,1767,0.001,0.709,0,1767,
3159,2008,454390,127477,0.001,1767,0.001,0.709,0,1767,
3160,2008,48----,4277919,0.038,115132,0.052,1.376,110789,4343,27.331
3161,2008,481///,517120,0.005,32159,0.014,3.180,32012,147,68.551
3162,2008,4811//,464383,0.004,30447,0.014,3.352,30322,125,70.171
3163,2008,48111/,464383,0.004,30447,0.014,3.352,30322,125,70.171
3164,2008,481111,425935,0.004,30293,0.014,3.637,30179,114,72.501
3165,2008,481112,21766,0.000,154,0.000,0.362,0,154,
3166,2008,4812//,45772,0.000,1750,0.001,1.955,1749,1,48.847
3167,2008,48121/,45772,0.000,1750,0.001,1.955,1749,1,48.847
3168,2008,481211,35125,0.000,1750,0.001,2.547,1749,1,60.745
3169,2008,481212,5360,0.000,60,0.000,0.572,0,60,
3170,2008,481219,7164,0.000,189,0.000,1.349,189,0,25.868
3171,2008,483///,76932,0.001,175,0.000,0.116,0,175,
3172,2008,4831//,57632,0.001,175,0.000,0.155,0,175,
3173,2008,48311/,57632,0.001,175,0.000,0.155,0,175,
3174,2008,483111,10715,0.000,175,0.000,0.835,0,175,
3175,2008,483113,22271,0.000,10,0.000,0.023,0,10,
3176,2008,483114,3902,0.000,10,0.000,0.131,0,10,
3177,2008,484///,1325062,0.012,30882,0.014,1.192,30521,361,16.084
3178,2008,4841//,894684,0.008,23241,0.010,1.328,23058,183,24.712
3179,2008,48411/,168382,0.001,2290,0.001,0.695,0,2290,
3180,2008,484110,168382,0.001,2290,0.001,0.695,0,2290,
3181,2008,48412/,728349,0.006,20951,0.009,1.471,20816,135,32.010
3182,2008,484121,454710,0.004,11222,0.005,1.262,11177,45,20.754
3183,2008,484122,281108,0.002,9729,0.004,1.770,9705,24,43.491
3184,2008,4842//,437008,0.004,7641,0.003,0.894,0,7641,
3185,2008,48421/,99913,0.001,1705,0.001,0.873,0,1705,
3186,2008,484210,99913,0.001,1705,0.001,0.873,0,1705,
3187,2008,48422/,180444,0.002,2741,0.001,0.777,0,2741,
3188,2008,484220,180444,0.002,2741,0.001,0.777,0,2741,
3189,2008,48423/,167835,0.001,3195,0.001,0.973,0,3195,
3190,2008,484230,167835,0.001,3195,0.001,0.973,0,3195,
3191,2008,485///,446328,0.004,2719,0.001,0.311,0,2719,
3192,2008,4851//,53295,0.000,750,0.000,0.720,0,750,
3193,2008,48511/,53295,0.000,750,0.000,0.720,0,750,
3194,2008,485113,47050,0.000,750,0.000,0.815,0,750,
3195,2008,485119,910,0.000,10,0.000,0.562,0,10,
3196,2008,4852//,16564,0.000,302,0.000,0.932,0,302,
3197,2008,48521/,16564,0.000,302,0.000,0.932,0,302,
3198,2008,485210,16564,0.000,302,0.000,0.932,0,302,
3199,2008,4853//,73545,0.001,406,0.000,0.282,0,406,
3200,2008,48531/,31696,0.000,91,0.000,0.147,0,91,
3201,2008,485310,31696,0.000,91,0.000,0.147,0,91,
3202,2008,48532/,43499,0.000,315,0.000,0.370,0,315,
3203,2008,485320,43499,0.000,315,0.000,0.370,0,315,
3204,2008,4854//,218274,0.002,432,0.000,0.101,0,432,
3205,2008,48541/,218274,0.002,432,0.000,0.101,0,432,
3206,2008,485410,218274,0.002,432,0.000,0.101,0,432,
3207,2008,4855//,33325,0.000,404,0.000,0.620,0,404,
3208,2008,48551/,33325,0.000,404,0.000,0.620,0,404,
3209,2008,485510,33325,0.000,404,0.000,0.620,0,404,
3210,2008,4859//,66389,0.001,658,0.000,0.507,0,658,
3211,2008,48599/,66389,0.001,658,0.000,0.507,0,658,
3212,2008,485991,53424,0.000,473,0.000,0.453,0,473,
3213,2008,485999,15270,0.000,175,0.000,0.586,0,175,
3214,2008,486///,39663,0.000,750,0.000,0.967,0,750,
3215,2008,4861//,6417,0.000,10,0.000,0.080,0,10,
3216,2008,48611/,6417,0.000,10,0.000,0.080,0,10,
3217,2008,486110,6417,0.000,10,0.000,0.080,0,10,
3218,2008,4862//,23737,0.000,60,0.000,0.129,0,60,
3219,2008,48621/,23737,0.000,60,0.000,0.129,0,60,
